-9.30479,-1.14244
-12.4797,-1.60596
-15.4851,-2.05605
-17.9662,-2.4216
-19.8411,-2.49838
-21.0676,-2.28572
-21.7886,-2.10156
-22.296,-2.00525
-22.819,-1.90209
-23.2414,-1.76773
-23.4972,-1.62472
-23.6512,-1.42871
-23.7944,-1.224
-23.9445,-1.02454
-24.0722,-0.820762
-24.1476,-0.607348
-24.1731,-0.375697
-24.1679,-0.148733
-24.1434,0.0744011
-24.106,0.307752
-24.0497,0.548944
-23.9677,0.654203
-23.8631,0.606245
-23.7516,0.542906
-23.6394,0.38622
-23.5264,0.122277
-23.3911,-0.0882759
-23.241,-0.204809
-23.0814,-0.31279
-22.9119,-0.395996
-22.7334,-0.364856
-22.5457,-0.321942
-22.3516,-0.295519
-22.1479,-0.177855
-21.9383,-0.0421185
-21.7215,0.0580101
-21.4954,0.152297
-21.2659,0.236773
-21.035,0.282579
-20.8021,0.265277
-20.5644,0.252504
-20.3178,0.247343
-20.067,0.189526
-19.8148,0.123734
-19.5622,0.0696833
-19.3115,0.0138981
-19.0566,-0.0480473
-18.7934,-0.0832513
-18.5225,-0.0667357
-18.2483,-0.0542739
-17.9739,-0.0478193
-17.7006,-0.0312039
-17.4264,-0.0309006
-17.149,-0.0362351
-16.8697,-0.0343248
-16.5862,-0.022893
-16.2988,-0.0105333
-16.0119,-0.00224819
-15.7245,0.0046083
-15.4372,0.00576007
-15.1453,0.00973176
-14.8476,0.0178516
-14.5438,0.028958
-14.2397,0.0412074
-13.9361,0.0473148
-13.6339,0.0491817
-13.3298,0.049355
-13.0213,0.0475651
-12.7068,0.0505977
-12.3894,0.0539585
-12.072,0.056398
-11.753,0.0550726
-11.431,0.0490739
-11.1043,0.0429082
-10.7731,0.033495
-10.4389,0.025091
-10.103,0.018583
-9.76837,0.0101364
-9.43397,0.00035831
-9.09733,-0.0102053
-8.75644,-0.0204429
-8.40921,-0.0303509
-8.06021,-0.0387525
-7.71234,-0.0465516
-7.3632,-0.0561812
-7.01292,-0.0659315
-6.65779,-0.0755716
-6.29853,-0.0846849
-5.93703,-0.0947409
-5.57511,-0.101991
-5.21214,-0.107838
-4.85052,-0.115554
-4.48632,-0.118589
-4.11787,-0.117577
-3.74597,-0.117376
-3.37249,-0.114816
-2.99787,-0.107858
-2.62016,-0.103904
-2.23959,-0.0991934
-1.85695,-0.0946735
-1.47494,-0.0913021
-1.09327,-0.0912595
-0.709159,-0.093686
-0.322701,-0.0975245
0.0684093,-0.102534
0.461322,-0.110287
0.853704,-0.118171
1.24691,-0.124615
1.64349,-0.129248
2.04459,-0.137852
2.44869,-0.142573
2.85501,-0.142272
3.26052,-0.14773
3.66417,-0.153147
4.07115,-0.15546
4.4822,-0.158205
4.89556,-0.159591
5.31156,-0.157095
5.72794,-0.154404
6.14551,-0.152296
6.57449,-0.144696
7.01986,-0.140458
7.46931,-0.137164
7.90804,-0.137403
8.31993,-0.134243
8.68688,-0.136824
8.99881,-0.141398
9.2531,-0.132405
9.46725,-0.111004
9.65626,-0.0876637
9.83898,-0.0643185
10.0217,-0.0487109
10.2012,-0.0503311
10.3703,-0.0571563
10.5215,-0.0600351
10.6496,-0.0646746
10.7508,-0.0607942
10.8234,-0.0538591
10.8725,-0.0470112
10.9033,-0.0427798
10.9244,-0.0403769
10.9364,-0.0387751
10.9392,-0.0380041
10.9332,-0.0346374
10.9116,-0.0293712
10.8728,-0.0239809
10.8138,-0.0207922
10.734,-0.0148002
10.6385,-0.00881638
10.5318,-0.00206383
10.4199,0.00513904
10.3042,0.0103405
10.1849,0.0127257
10.0559,0.0157324
9.9144,0.0215351
9.75884,0.0308088
9.5893,0.0429956
9.40893,0.0567935
9.21948,0.0666616
9.02162,0.0742927
8.81887,0.0819087
8.61396,0.0870023
8.40478,0.0932425
8.1861,0.101981
7.95705,0.110937
7.72022,0.118111
7.47645,0.121731
7.22417,0.123054
6.96166,0.118997
6.69142,0.120941
6.41517,0.122502
6.13339,0.111473
5.84935,0.102525
5.55408,0.103362
5.25394,0.102273
4.95187,0.0972209
4.64671,0.0993913
4.33312,0.106267
4.01097,0.106627
3.68585,0.103933
3.35429,0.103869
3.01517,0.100233
2.6704,0.0993191
2.32423,0.101766
1.98048,0.103285
1.64968,0.103959
1.34597,0.11426
1.09712,0.122721
0.931813,0.121
0.870051,0.11068
0.908323,0.091505
1.02651,0.0627796
1.20628,0.0320263
1.4303,-0.00464584
1.6685,-0.0395699
1.89098,-0.06301
2.07111,-0.0726541
2.18617,-0.0778448
2.21707,-0.0822907
2.1621,-0.0785748
2.0443,-0.0749239
1.88178,-0.0709016
1.69003,-0.048138
1.49063,-0.0197077
1.30673,0.00187357
1.15191,0.0201612
1.03466,0.0305825
0.9705,0.0336391
0.959436,0.0305489
0.992964,0.0259676
1.0662,0.0243484
1.1672,0.011965
1.27986,-0.003287
1.38594,-0.0181777
1.46999,-0.0282746
1.52436,-0.0185925
1.53711,-0.00953212
1.50211,0.00358211
1.42879,0.0118387
1.3227,0.0155121
1.19931,0.0234323
1.07639,0.0330545
0.964471,0.0460376
0.86989,0.059108
0.796947,0.0715223
0.758921,0.0780068
0.757443,0.0815132
0.785846,0.0816523
0.838497,0.0836985
0.908171,0.0770773
0.983476,0.0653632
1.04667,0.0488729
1.08632,0.0372596
1.1008,0.0448217
1.08441,0.0481425
1.04656,0.0638087
0.996416,0.0784484
0.938455,0.0881479
0.878679,0.0929975
0.824049,0.0944751
0.77887,0.0955584
0.745081,0.0972293
0.722293,0.103309
0.717948,0.101883
0.735731,0.098922
0.774545,0.0914753
0.826938,0.0794943
0.884664,0.0686057
0.942883,0.0562451
0.988669,0.0463449
1.02019,0.0425714
1.03554,0.0425018
1.0335,0.0475655
1.01835,0.0557372
0.995025,0.0619943
0.964299,0.0692683
0.934611,0.0771059
0.908588,0.0846658
0.888838,0.0862279
0.879792,0.0906764
0.885941,0.0908824
0.909349,0.0871766
0.945991,0.0835695
0.996074,0.0696069
1.0473,0.0599098
1.09932,0.0538606
1.14504,0.049459
1.18103,0.0411616
1.20304,0.039004
1.21474,0.0400063
1.21424,0.0389493
1.20619,0.0417297
1.19281,0.0466617
1.18157,0.0458955
1.16851,0.048492
1.15974,0.0530081
1.15935,0.0549805
1.16855,0.0581791
1.18724,0.0577348
1.21868,0.0555825
1.26182,0.0531573
1.31321,0.0461312
1.37349,0.0391751
1.43721,0.0314915
1.49664,0.0288487
1.54878,0.0153646
1.58893,0.0109088
1.60676,0.00864325
1.61513,0.0105474
1.61057,0.0112789
1.60296,0.0147225
1.59913,0.0151407
1.59699,0.0171367
1.60406,0.0172808
1.62146,0.0157353
1.64799,0.013319
1.68315,0.0110002
1.72492,0.00631635
1.77397,0.002425
1.83053,-0.00223294
1.89155,-0.00861489
1.95055,-0.0136956
2.00111,-0.0199685
2.04089,-0.0256674
2.06762,-0.0278762
2.08435,-0.0329516
2.09323,-0.0366423
2.09664,-0.0382858
2.09933,-0.0405971
2.10461,-0.04508
2.11324,-0.0469306
2.12431,-0.0500333
2.13775,-0.0520247
2.15674,-0.0512657
2.18046,-0.0575264
2.20648,-0.0569303
2.23482,-0.0587613
2.26391,-0.0639608
2.29263,-0.0646385
2.31865,-0.064892
2.34435,-0.0654473
2.36595,-0.0651128
2.38226,-0.0618131
2.39422,-0.0563791
2.40444,-0.0557884
2.41528,-0.0497232
2.42662,-0.0443689
2.43732,-0.0398544
2.44457,-0.0409116
2.46149,-0.0410503
2.484,-0.0618693
2.50495,-0.0698583
2.5292,-0.0726748
2.55284,-0.0757042
2.57304,-0.0757821
2.5915,-0.0772891
2.60306,-0.0801464
2.61198,-0.0726198
2.61601,-0.0664941
2.61768,-0.0619686
2.62047,-0.0590107
2.62541,-0.0564504
2.62583,-0.067668
2.63935,-0.0693509
2.64678,-0.0689494
2.64925,-0.0727692
2.65295,-0.0664455
2.65221,-0.0649286
2.65562,-0.0610792
2.65428,-0.0582788
2.65581,-0.0562432
2.66133,-0.0559045
2.66778,-0.0603993
2.66887,-0.0579444
2.66453,-0.0598036
2.66587,-0.0565331
2.66472,-0.0625571
2.65276,-0.0515817
2.64329,-0.0597592
2.64096,-0.0622408
2.63782,-0.0670427
2.63113,-0.0715239
2.62012,-0.0725191
2.60836,-0.0697157
2.59775,-0.0728599
2.58452,-0.0760395
2.57475,-0.0762367
2.56707,-0.0750477
2.56207,-0.0769313
2.55578,-0.0761553
2.54695,-0.0698529
2.52989,-0.0664279
2.51822,-0.0620537
2.50646,-0.0645182
2.48901,-0.0715104
2.4902,-0.0638835
2.48603,-0.0645381
2.46837,-0.0612086
2.45193,-0.0592384
2.43078,-0.0538301
2.4128,-0.0413784
2.38783,-0.0370887
2.35937,-0.0414243
2.32592,-0.0521139
2.29837,-0.0633468
2.2769,-0.0608873
2.25537,-0.0601532
2.23263,-0.0608344
2.20797,-0.06075
2.18421,-0.0538012
2.15788,-0.0468053
2.13222,-0.0439192
2.11028,-0.0444323
2.08521,-0.0440787
2.0647,-0.0511586
2.04486,-0.0490782
2.02409,-0.0472142
1.99966,-0.0503576
1.97792,-0.0478603
1.95343,-0.0437459
1.92954,-0.0419722
1.8995,-0.040434
1.86538,-0.0360263
1.83227,-0.0287839
1.79825,-0.0256274
1.76697,-0.0157553
1.73516,-0.0157035
1.70662,-0.0125973
1.67979,-0.0043051
1.65717,0.00151569
1.63445,0.00844131
1.61095,0.00785081
1.58741,0.00984209
1.56492,0.0147981
1.53814,0.0175051
1.50819,0.0232893
1.47396,0.0335164
1.43931,0.0389984
1.40534,0.0444818
1.37102,0.0487895
1.34047,0.0533703
1.31244,0.0537843
1.28662,0.0489048
1.2676,0.0504578
1.24984,0.0506225
1.23673,0.0502312
1.22051,0.0416401
1.20695,0.0347564
1.19168,0.0188501
1.17712,0.0118121
1.15485,0.0234044
1.13353,0.0224825
1.11359,0.0222687
1.09231,0.0270249
1.06751,0.0338515
1.0462,0.0500373
1.02789,0.0578429
1.01322,0.0790425
1.00133,0.0867145
0.992017,0.0893132
0.98326,0.089328
0.97092,0.0868981
0.956936,0.0780777
0.939187,0.0753813
0.917712,0.06888
0.892603,0.0634558
0.866647,0.0644329
0.847206,0.071256
0.827601,0.0583764
0.813196,0.0598478
0.807702,0.0613368
0.809575,0.0578595
0.813892,0.0566828
0.816043,0.0518225
0.816524,0.0431689
0.813867,0.0365654
0.813274,0.0384784
0.797216,0.0318035
0.786416,0.0247285
0.77615,0.0297526
0.768526,0.0351623
0.764812,0.0357742
0.763433,0.0376207
0.758243,0.0459576
0.754162,0.0467526
0.743435,0.0480628
0.739905,0.0603141
0.738238,0.0812024
0.74769,0.0782973
0.759744,0.0780732
0.773178,0.0774843
0.786058,0.0562123
0.80072,0.0421951
0.803672,0.0396522
0.805164,0.0345484
0.806503,0.024224
0.804392,0.0341813
0.805365,0.0369195
0.813002,0.0434238
0.817281,0.0461467
0.825293,0.0442865
0.829195,0.046746
0.831848,0.0504329
0.837495,0.0536135
0.849772,0.0517977
0.861417,0.0587069
0.885354,0.0585829
0.917539,0.066081
0.943887,0.046694
0.974264,0.027041
0.985339,0.0325549
1.00291,0.0351452
1.01366,0.0436886
1.02002,0.0626351
1.03603,0.0576742
1.05102,0.0592428
1.06853,0.0614391
1.091,0.0592054
1.11558,0.0510046
1.1379,0.052527
1.16033,0.0488767
1.17914,0.0466522
1.19848,0.045149
1.21656,0.0496029
1.23883,0.0554623
1.26153,0.0465098
1.28759,0.0449402
1.31779,0.041786
1.34875,0.0399876
1.37847,0.0315322
1.41222,0.0334709
1.44362,0.0309141
1.47196,0.0265475
1.49652,0.0236676
1.51576,0.0143642
1.53386,0.0176104
1.55066,0.015049
1.56633,0.0176411
1.58233,0.0169972
1.60026,0.0150635
1.61953,0.0159281
1.6438,0.0132991
1.67034,0.0124384
1.70078,0.0130171
1.7323,0.0109311
1.76483,0.00915718
1.79677,0.00804251
1.83117,0.00372875
1.86235,-6.38577e-05
1.89137,-0.00277547
1.91967,-0.0056198
1.94545,-0.00943739
1.9684,-0.0119524
1.98683,-0.0146722
2.00295,-0.0166184
2.01429,-0.0181692
2.02594,-0.0215125
2.03529,-0.0270265
2.04763,-0.0260637
2.06235,-0.0170405
2.07926,-0.00924488
2.09316,-0.0186291
2.11358,-0.0242051
2.1443,-0.0153855
2.17218,-0.0167581
2.19552,-0.0225925
2.22035,-0.0292508
2.24372,-0.0500961
2.26146,-0.0722703
2.27812,-0.0827466
2.28901,-0.0907337
2.30159,-0.0946737
2.30673,-0.0929806
2.31154,-0.100452
2.30935,-0.0844765
2.30875,-0.074957
2.30172,-0.0727526
2.3129,-0.066286
2.32495,-0.0641757
2.34431,-0.0753648
2.36506,-0.0704225
2.38729,-0.0733332
2.41117,-0.0729409
2.42593,-0.0719965
2.43743,-0.0791144
2.43802,-0.082668
2.43645,-0.077549
2.42715,-0.0739195
2.42244,-0.0729382
2.41531,-0.0876803
2.4188,-0.0820774
2.42933,-0.0848956
2.43993,-0.0877535
2.44595,-0.0760706
2.45462,-0.0599071
2.45082,-0.0544762
2.44772,-0.0479382
2.44402,-0.0406563
2.43918,-0.0489905
2.43752,-0.0477338
2.43437,-0.0457243
2.42824,-0.0423512
2.42228,-0.0449065
2.41237,-0.0360747
2.40892,-0.0296434
2.40002,-0.0278387
2.3875,-0.031572
2.38147,-0.0193322
2.3792,-0.0208164
2.38024,-0.0269631
2.36986,-0.0199076
2.35783,-0.0164515
2.34347,-0.017647
2.32958,-0.0180276
2.30857,-0.0194686
2.28715,-0.0146773
2.2688,-0.0124293
2.25648,-0.0111394
2.25309,-0.0153546
2.23824,-0.0155862
2.2197,-0.0103621
2.19874,-0.00344285
2.17783,-0.00190327
2.15532,-0.00176782
2.13857,-0.0058377
2.11235,-0.0198747
2.09612,-0.0196779
2.0775,-0.0307701
2.0678,-0.0321593
2.05084,-0.032109
2.03088,-0.0289986
2.00833,-0.0226479
1.9851,-0.0181447
1.95653,-0.018332
1.92657,-0.0156603
1.89697,-0.0129994
1.87031,-0.014902
1.84428,-0.0214619
1.81961,-0.0181323
1.79936,-0.0155083
1.77847,-0.027247
1.7589,-0.027947
1.7499,-0.0210536
1.7309,-0.0204372
1.7097,-0.0197796
1.68838,-0.0207797
1.66237,-0.0177091
1.6341,-0.0170285
1.6025,-0.010623
1.56939,-0.00770268
1.53589,-0.00590924
1.50397,-0.00146715
1.47181,0.00135063
1.44164,-0.00302594
1.41543,-0.00445542
1.39,-0.000486585
1.36686,0.00195678
1.34221,0.00219692
1.31817,0.00788838
1.29086,0.00993953
1.26311,0.0124795
1.23368,0.015857
1.20875,0.0137636
1.18515,0.012457
1.16416,0.0188302
1.14358,0.0158558
1.12486,0.00672818
1.10873,0.000176584
1.09354,-0.00328911
1.07807,-0.00631654
1.06867,-0.0178138
1.0568,-0.0211375
1.03903,-0.021059
1.02475,-0.00844748
1.01246,0.00723311
0.993816,0.00891738
0.979357,0.028966
0.963824,0.0240507
0.947386,0.0260997
0.929065,0.0304552
0.910953,0.0340465
0.892544,0.0360338
0.873093,0.0397211
0.852996,0.0436509
0.831979,0.0479378
0.810762,0.0510549
0.789327,0.0553595
0.767666,0.0592705
0.751516,0.0688642
0.740744,0.0699041
0.736378,0.0748668
0.738315,0.0725631
0.741801,0.0665087
0.753373,0.0662395
0.756962,0.0641092
0.756773,0.0562574
0.750382,0.0503043
0.731936,0.0529181
0.708826,0.0517205
0.689501,0.0677323
0.67276,0.076165
0.662005,0.0835031
0.660188,0.0834587
0.661937,0.0839891
0.666234,0.0807847
0.671125,0.0759333
0.67496,0.0725645
0.675018,0.0709904
0.67253,0.0654238
0.675088,0.0582651
0.677815,0.0601763
0.682668,0.0595879
0.692266,0.0605908
0.703709,0.0661721
0.708296,0.0668945
0.710011,0.0682689
0.708546,0.0713846
0.707979,0.0849353
0.707901,0.0923861
0.714712,0.0878336
0.725482,0.0856306
0.740139,0.0820724
0.756466,0.0725412
0.771703,0.0643877
0.783307,0.0584543
0.790786,0.0540722
0.795448,0.0517319
0.801911,0.0542568
0.812016,0.0531386
0.819861,0.0537022
0.838807,0.0514668
0.860123,0.0496849
0.883006,0.0343889
0.905767,0.0288963
0.919443,0.0364528
0.930682,0.038279
0.944747,0.0414864
0.955975,0.0405314
0.966347,0.0525132
0.98197,0.0507356
1.00214,0.0507093
1.0261,0.0488059
1.05379,0.0474364
1.08304,0.0408656
1.11236,0.0399445
1.13971,0.034154
1.16453,0.0315651
1.18646,0.0295897
1.20411,0.0272839
1.21758,0.025858
1.23019,0.0252528
1.24215,0.0189801
1.25613,0.0179827
1.27153,0.0168917
1.29433,0.0217453
1.31938,0.0271564
1.35028,0.0229876
1.38312,0.0194523
1.41702,0.0166254
1.44899,0.0146746
1.4805,0.0104225
1.51144,0.00652164
1.53574,0.00588077
1.55865,0.00478959
1.57656,0.00253948
1.59332,0.000798903
1.61186,-0.00129005
1.63213,-0.00556396
1.65432,-0.00628639
1.67723,-0.00848951
1.70061,-0.0119337
1.72435,-0.0158175
1.7481,-0.0190104
1.76873,-0.0210841
1.79329,-0.0239118
1.81651,-0.0287559
1.83594,-0.0300298
1.85281,-0.032536
1.87225,-0.0362519
1.88939,-0.0401614
1.90718,-0.0532703
1.92292,-0.0722676
1.93918,-0.086724
1.9538,-0.104183
1.96601,-0.105906
1.97922,-0.104691
1.99624,-0.099918
2.00891,-0.0951392
2.02041,-0.0834474
2.02957,-0.0704749
2.03852,-0.0666579
2.04871,-0.0592544
2.05864,-0.0472719
2.06916,-0.0431032
2.07901,-0.0420054
2.09728,-0.0423423
2.11223,-0.0440194
2.1284,-0.0452806
2.14721,-0.0531013
2.16588,-0.0541071
2.1838,-0.0540037
2.19526,-0.0551655
2.20446,-0.0560757
2.2071,-0.0517169
2.20425,-0.0518794
2.19483,-0.0535232
2.1925,-0.0506577
2.18979,-0.0540094
2.19116,-0.0649717
2.19919,-0.062508
