-0.299753,-4.13686,0.00452646
-0.299753,-4.13701,0.00244305
-0.299753,-4.13719,0.00299424
-0.299753,-4.13737,0.00296528
-0.299753,-4.13761,0.00399964
-0.299753,-4.13776,0.00262419
-0.299753,-4.13788,0.00199513
-0.299753,-4.138,0.0019993
-0.299753,-4.13815,0.00237497
-0.299753,-4.1383,0.00263002
-0.299753,-4.13842,0.00199607
-0.299753,-4.13854,0.00199841
-0.299753,-4.13866,0.00199945
-0.281533,-3.88736,0.00238784
-0.281533,-3.88751,0.00261695
-0.281533,-3.88762,0.0019967
-0.281533,-3.88774,0.00200018
-0.281533,-3.88787,0.00240705
-0.281533,-3.88802,0.00260028
-0.281533,-3.88813,0.00199362
-0.281533,-3.88824,0.00199951
-0.281533,-3.88835,0.00200008
-0.281533,-3.88849,0.00237815
-0.281533,-3.88864,0.00262721
-0.281533,-3.88875,0.00199711
-0.281533,-3.88886,0.00199695
-0.281533,-3.88899,0.00237706
-0.281533,-3.88914,0.0026295
-0.281533,-3.88926,0.00199446
-0.281533,-3.88937,0.00199956
-0.281533,-3.88948,0.00199904
-0.281533,-3.88961,0.00237971
-0.212477,-2.93676,0.00263903
-0.153683,-1.63324,0.00201289
-0.153683,-1.63332,0.00335142
-0.153683,-1.63339,0.00300096
-0.153683,-1.63345,0.00249268
-0.153683,-1.6335,0.00199852
-0.153683,-1.63355,0.00199992
-0.153683,-1.6336,0.00250658
-0.153683,-1.63367,0.00262257
-0.153683,-1.63371,0.0019956
-0.153683,-1.63376,0.00199706
-0.153683,-1.63382,0.00238127
-0.153683,-1.63388,0.00250174
-0.153683,-1.63392,0.00199545
-0.153683,-1.63397,0.00199909
-0.153683,-1.63402,0.00200071
-0.153683,-1.6341,0.00359709
-0.153683,-1.63416,0.00253252
-0.0666564,-0.308523,0.00187649
0.008279,0.00448719,0.00212216
0.008279,0.00448742,0.00338647
0.008279,0.0044876,0.00261158
0.008279,0.00448774,0.00199847
0.008279,0.00448788,0.00200071
0.008279,0.00448804,0.00237784
0.008279,0.00448822,0.00262685
0.008279,0.00448836,0.00199451
0.008279,0.00448849,0.00200081
0.008279,0.00448866,0.00237643
0.008279,0.00448884,0.00262752
0.008279,0.00448897,0.00199576
0.008279,0.00448911,0.00201446
0.008279,0.00448925,0.00199472
0.008279,0.00448941,0.00236976
0.008279,0.00448959,0.00262612
0.008279,0.00448973,0.00199367
0.008279,0.00448986,0.00199982
0.0491712,0.165412,0.00238409
0.0838731,0.482996,0.0026246
0.0838731,0.48301,0.00199289
0.0838731,0.483024,0.00199883
0.0838731,0.483038,0.00199972
0.0838731,0.483055,0.00238169
0.0838731,0.483074,0.00262398
0.0838731,0.483088,0.0019944
0.0838731,0.483102,0.00200112
0.0838731,0.483118,0.00237888
0.0838731,0.483137,0.00265153
0.0838731,0.483151,0.00197305
0.0838731,0.483165,0.0019955
0.0838731,0.483179,0.00200055
0.0838731,0.483196,0.00237778
0.0838731,0.483214,0.00262372
0.0838731,0.483228,0.00199722
0.0838731,0.483242,0.00199993
0.0838731,0.483259,0.00238299
0.0838731,0.483278,0.00262486
0.0872842,0.523491,0.00199852
0.0872842,0.523506,0.00199628
0.0872842,0.523521,0.00199893
0.0872842,0.523547,0.00338215
0.0872842,0.523567,0.00261731
0.0872842,0.523581,0.00187326
0.0872842,0.523596,0.00200862
0.0872842,0.523616,0.00251033
0.0872842,0.523635,0.00248773
0.0872842,0.52365,0.00199425
0.0872842,0.523665,0.0019994
0.0872842,0.523684,0.0025019
0.0872842,0.523703,0.0025032
0.0872842,0.523718,0.00199576
0.0872842,0.523734,0.0019992
0.0872842,0.523749,0.00205602
0.0872842,0.523768,0.00244784
0.0872842,0.523787,0.00249679
0.0868628,0.518747,0.002008
0.0812109,0.453337,0.00199472
0.0812109,0.453353,0.00250221
0.0812109,0.45337,0.0024981
0.0812109,0.453383,0.00200841
0.0812109,0.453396,0.00199758
0.0812109,0.453409,0.00199018
0.0812109,0.453426,0.00250794
0.0812109,0.453442,0.00249627
0.0812109,0.453455,0.00199659
0.0812109,0.453468,0.0019993
0.0812109,0.453485,0.00250414
0.0812109,0.453501,0.00250164
0.0812109,0.453515,0.00199513
0.0812109,0.453528,0.0019993
0.0812109,0.453541,0.00199914
0.0812109,0.453557,0.00250257
0.0812109,0.453574,0.00250309
0.0812109,0.453587,0.00199394
0.0812109,0.4536,0.00200045
0.0736467,0.372926,0.00251232
0.0718971,0.355401,0.00252257
0.0718971,0.355411,0.00196743
0.0718971,0.355421,0.00199821
0.0718971,0.355431,0.00199966
0.0718971,0.355444,0.00250544
0.0718971,0.355457,0.00249867
0.0718971,0.355468,0.00199565
0.0718971,0.355478,0.00199607
0.0718971,0.355496,0.00350975
0.0718971,0.355509,0.00252153
0.0718971,0.355519,0.00197352
0.0718971,0.35553,0.00199972
0.0718971,0.355543,0.00250153
0.0718971,0.355556,0.00250601
0.0718971,0.355566,0.00199446
0.0718971,0.355576,0.00200331
0.0718971,0.355587,0.00200492
0.0718971,0.355599,0.00249393
0.0534771,0.196534,0.00250591
0.0534771,0.196539,0.00198998
0.0534771,0.196545,0.00199966
0.0534771,0.196552,0.0025045
0.0534771,0.196559,0.00250002
