-0.843049,-11.6349,0.00484297
-0.843049,-11.6352,0.00167491
-0.843049,-11.6358,0.00360441
-0.843049,-11.6362,0.00239591
-0.843049,-11.6365,0.00196976
-0.843049,-11.6369,0.00200221
-0.843049,-11.6375,0.00362686
-0.843049,-11.6379,0.00238013
-0.843049,-11.6383,0.00261899
-0.843049,-11.6388,0.00300071
-0.843049,-11.6392,0.00237289
-0.843049,-11.6396,0.00200299
-0.767633,-10.5991,0.00200252
-0.76751,-10.5978,0.00215007
-0.76751,-10.5983,0.00348723
-0.76751,-10.5987,0.00236346
-0.76751,-10.599,0.00199382
-0.76751,-10.5993,0.0019969
-0.76751,-10.5997,0.00262961
-0.76751,-10.6,0.00238633
-0.76751,-10.6003,0.00198919
-0.76751,-10.6006,0.00199612
-0.76751,-10.6011,0.00265857
-0.76751,-10.6014,0.00234789
-0.76751,-10.6017,0.00201122
-0.76751,-10.602,0.00198554
-0.76751,-10.6023,0.00200216
-0.76751,-10.6027,0.00263367
-0.76751,-10.6031,0.00236779
-0.76751,-10.6037,0.00354707
-0.76751,-10.604,0.00208856
-0.583296,-8.06216,0.0029993
-0.583296,-8.06244,0.00237294
-0.583296,-8.06274,0.00261529
-0.583296,-8.06321,0.00400207
-0.583296,-8.06349,0.00237279
-0.583296,-8.06372,0.0019971
-0.583296,-8.06395,0.00199966
-0.583296,-8.06426,0.00262914
-0.583296,-8.06454,0.00237122
-0.583296,-8.06477,0.00200471
-0.583296,-8.065,0.0019957
-0.583296,-8.06524,0.00199992
-0.583296,-8.06579,0.00471041
-0.583296,-8.06613,0.00291956
-0.583296,-8.06643,0.00262034
-0.158476,-1.74643,0.00338702
-0.122684,-1.04905,0.00262086
-0.122684,-1.04909,0.0023706
-0.122684,-1.04914,0.00300274
-0.122684,-1.04918,0.00306602
-0.122684,-1.04922,0.00255555
-0.122684,-1.04925,0.00200799
-0.122684,-1.04929,0.00236607
-0.122684,-1.04933,0.00262393
-0.122684,-1.04936,0.00200429
-0.122684,-1.04939,0.00207112
-0.122684,-1.04942,0.00239216
-0.122684,-1.04947,0.00291373
-0.122684,-1.04951,0.00262065
-0.122684,-1.04954,0.00199794
